car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,fuel_type,seller_type,year,engine_mileage_ratio,power_engine_ratio,km_per_year,power_mileage_ratio
Honda Amaze,Honda,Amaz3,3.0,18000,Automatic,18.1,1199.0,88.7,5,635000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,66.24309392265192,0.07397831526271893,6000.0,4.900552486187845
Maruti Wagon R,Maruti,Wagon R,6.0,23853,Automatic,21.79,998.0,100.59431352459016,5,460000,0,1,0,1,0,0,0,Cng,Dealer,2020.0,45.800826067003214,0.10079590533526069,3975.5,4.6165357285263955
Hyundai Verna,Hyundai,Verna,8.0,78000,Manual,22.32,1582.0,126.3,5,450000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,70.87813620071684,0.07983565107458912,9750.0,5.658602150537634
Honda WR-V,Honda,Wr-V,4.0,79000,Manual,17.5,1199.0,88.7,5,715000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,68.51428571428572,0.07397831526271893,19750.0,5.0685714285714285
Honda City,Honda,City,9.0,37323,Manual,17.0,1497.0,118.0,5,400000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,88.05882352941177,0.0788243152972612,4147.0,6.9411764705882355
Renault KWID,Renault,Kwid,4.0,22000,Manual,23.01,999.0,67.0,5,295000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,43.41590612777053,0.06706706706706707,5500.0,2.911777488048674
Maruti Swift,Maruti,Swift,4.0,95000,Manual,28.4,1197.0,74.0,5,615000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,42.147887323943664,0.061821219715956555,23750.0,2.6056338028169015
Maruti Alto,Maruti,Alto,7.0,70000,Manual,19.692493169398904,796.0,47.3,5,175000,1,0,1,1,0,0,0,Cng,Owner,2019.0,40.42149427970563,0.059422110552763814,10000.0,2.401930501796578
Maruti Eeco,Maruti,Eeco,5.0,130000,Manual,15.37,1196.0,73.0,5,240000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,77.81392322706571,0.061036789297658864,26000.0,4.749512036434613
Maruti Ciaz,Maruti,Ciaz,5.0,24603,Manual,20.73,1373.0,91.1,5,695000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,66.23251326579836,0.0663510560815732,4920.6,4.394597202122528
BMW 3,Bmw,3,8.0,80000,Automatic,18.88,1995.0,174.52500000000003,5,1600000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,105.66737288135593,0.08748120300751881,10000.0,9.243908898305087
Maruti Ertiga,Maruti,Ertiga,3.0,75000,Manual,25.47,1248.0,88.5,7,950000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,48.99882214369847,0.07091346153846154,25000.0,3.474676089517079
Hyundai i20,Hyundai,I20,9.0,64198,Manual,21.9,1396.0,90.0,5,415000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,63.74429223744293,0.06446991404011461,7133.111111111111,4.109589041095891
Ford Figo,Ford,Figo,10.0,57342,Manual,15.6,1196.0,70.0,5,250000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,76.66666666666667,0.05852842809364549,5734.2,4.487179487179487
Maruti Wagon R,Maruti,Wagon R,3.0,15000,Manual,20.51,998.0,67.04,5,440000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,48.65919063871282,0.06717434869739479,5000.0,3.2686494392979033
Hyundai i20,Hyunda,I20,5.0,60000,Manual,17.19,1197.0,81.86,5,600000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,69.63350785340313,0.0683876357560568,12000.0,4.762070971495055
Maruti Ertiga,Maruti,Ertig,7.0,60000,Manual,16.02,1373.0,93.7,7,650000,1,0,1,0,0,0,1,Petrol,Owner,2019.0,85.70536828963796,0.06824471959213402,8571.42857142857,5.848938826466917
Honda Amaze,Honda,Amaze,8.0,42000,Manual,25.8,1498.0,98.6,5,475000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,58.06201550387597,0.06582109479305741,5250.0,3.821705426356589
Maruti Celerio,Maruti,Celerio,6.0,57226,Automatic,23.1,998.0,67.04,5,450000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,43.2034632034632,0.06717434869739479,9537.666666666666,2.9021645021645024
Maruti Alto,Maruti,Alto,5.0,50000,Manual,24.7,796.0,47.3,5,240000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,32.22672064777328,0.059422110552763814,10000.0,1.9149797570850202
Honda Jazz,Honda,Jazz,3.0,17843,Automatic,17.1,1199.0,88.51,5,925000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,70.11695906432747,0.07381984987489575,5947.666666666667,5.1760233918128655
Volkswagen Vento,Volkswagen,Vento,6.0,61000,Manual,15.04,1197.0,103.2,5,530000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,79.58776595744682,0.0862155388471178,10166.666666666666,6.861702127659575
Maruti Baleno,Maruti,Baleno,3.0,40000,Manual,21.4,1197.0,83.1,5,520000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,55.93457943925234,0.06942355889724311,13333.333333333334,3.883177570093458
Hyundai Grand,Hyundai,Grand,4.0,38343,Manual,18.9,1197.0,81.86,5,530000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,63.333333333333336,0.0683876357560568,9585.75,4.3312169312169315
Hyundai Grand,Hyundai,Grand,7.0,56494,Manual,24.0,1120.0,70.0,5,390000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,46.666666666666664,0.0625,8070.571428571428,2.9166666666666665
Hyundai i10,Hyundai,I10,8.0,32545,Manual,19.692493169398904,1197.0,78.9,5,325000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,60.78458373468296,0.06591478696741855,4068.125,4.006602887774842
Honda Amaze,Honda,Amaze,3.0,26718,Manual,24.7,1498.0,98.63,5,935000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,60.64777327935223,0.0658411214953271,8906.0,3.9931174089068824
Mahindra XUV500,Mahindra,Xuv500,3.0,17750,Automatic,16.0,2159.5,100.59431352459016,7,1675000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,134.96875,0.04658222436887713,5916.666666666667,6.287144595286885
Honda City,Honda,City,3.0,20000,Manual,17.4,1497.0,117.6,5,1245000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,86.0344827586207,0.0785571142284569,6666.666666666667,6.758620689655173
Ford Ecosport,Ford,Ecosport,6.0,15000,Manual,22.77,1498.0,98.59,5,770000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,65.788317962231,0.06581441922563418,2500.0,4.329819938515591
Hyundai Verna,Hyundai,Vern,8.0,75842,Automatic,22.32,1582.0,126.32,5,625000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,70.87813620071684,0.07984829329962073,9480.25,5.659498207885305
Maruti Celerio,Maruti,Celerio,5.0,70000,Manual,23.1,998.0,100.59431352459016,5,420000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,43.2034632034632,0.10079590533526069,14000.0,4.354732187211695
Maruti Eeco,Maruti,Eeco,6.0,60200,Manual,21.94,1196.0,61.7,5,385000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,54.512306289881494,0.051588628762541805,10033.333333333334,2.812215132178669
Maruti Vitara,Maruti,Vitara,4.0,13000,Manual,24.3,1248.0,88.5,5,951000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,51.358024691358025,0.07091346153846154,3250.0,3.641975308641975
Maruti Ertiga,Maruti,Ertiga,8.0,90000,Manual,20.77,1248.0,88.76,7,600000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,60.08666345690901,0.07112179487179487,11250.0,4.273471352912855
Maruti Eeco,Marut,Eeco,2.0,70000,Manual,15.37,1196.0,73.0,5,400000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,77.81392322706571,0.061036789297658864,35000.0,4.749512036434613
Maruti Ertiga,Maruti,Ertiga,4.0,34000,Manual,24.52,1248.0,88.5,7,885000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,50.89722675367047,0.07091346153846154,8500.0,3.609298531810767
Renault KWID,Renault,Kwid,4.0,10000,Manual,23.01,999.0,67.0,5,410000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,43.41590612777053,0.06706706706706707,2500.0,2.911777488048674
Maruti Ertiga,Maruti,Ertiga,7.0,53247,Manual,22.8,1373.0,80.9,7,599000,1,1,0,1,0,0,0,Cng,Dealer,2019.0,60.219298245614034,0.058922068463219235,7606.714285714285,3.5482456140350878
Honda City,Maruti,City,6.0,37000,Manual,17.4,1497.0,117.3,5,715000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,86.0344827586207,0.0783567134268537,6166.666666666667,6.741379310344828
Maruti Vitara,Marut,Vitara,4.0,114000,Manual,24.3,1248.0,88.5,5,775000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,51.358024691358025,0.07091346153846154,28500.0,3.641975308641975
Maruti Ertiga,Maruti,Ertiga,8.0,61034,Manual,20.77,1248.0,88.8,7,735000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,60.08666345690901,0.07115384615384615,7629.25,4.275397207510833
BMW X1,Bmw,X1,9.0,69000,Automatic,19.62,1998.0,174.52500000000003,5,1350000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,101.8348623853211,0.08734984984984986,7666.666666666667,8.895259938837922
Hyundai Santro,Hyundai,Santr,13.0,54000,Manual,17.92,1086.0,62.1,5,235000,1,1,0,1,0,0,0,Cng,Dealer,2013.0,60.60267857142856,0.057182320441988954,4153.846153846154,3.4654017857142856
Maruti Swift Dzire,Marut,Swift Dzire,3.0,24381,Automatic,18.5,1197.0,83.14,5,725000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,64.70270270270271,0.06945697577276524,8127.0,4.494054054054054
Mahindra XUV500,Mahindra,Xuv500,4.0,68000,Manual,16.0,2159.5,140.0,7,1650000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,134.96875,0.06482982171799027,17000.0,8.75
Honda Amaze,Honda,Amaze,7.0,92500,Manual,25.8,1498.0,98.6,5,300000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,58.06201550387597,0.06582109479305741,13214.285714285714,3.821705426356589
Tata Nexon,Tata,Nexon,4.0,41000,Manual,19.692493169398904,1497.0,108.5,5,825000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,76.01881524713484,0.07247828991315965,10250.0,5.50971373033676
Volkswagen Polo,Volkswagen,Polo,5.0,130000,Automatic,17.21,1197.0,103.5,5,695000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,69.5525857059849,0.08646616541353383,26000.0,6.013945380592679
Volkswagen Vento,Volkswagen,Vento,6.0,40000,Manual,15.04,1598.0,103.2,5,500000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,106.25,0.06458072590738423,6666.666666666667,6.861702127659575
Maruti Swift,Maruti,Swift,10.0,120000,Manual,22.9,1248.0,74.0,5,250000,1,0,1,0,1,0,0,Diesel,Owner,2016.0,54.49781659388647,0.05929487179487179,12000.0,3.2314410480349345
Hyundai i20,Hyundai,I20,6.0,32000,Manual,18.6,1197.0,81.83,5,550000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,64.35483870967741,0.06836257309941521,5333.333333333333,4.399462365591398
Honda City,Honda,City,4.0,70000,Manual,19.692493169398904,1497.0,117.6,5,835000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,76.01881524713484,0.0785571142284569,17500.0,5.971818752881133
Honda WR-V,Hond,Wr-V,4.0,30000,Manual,17.5,1199.0,88.7,5,865000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,68.51428571428572,0.07397831526271893,7500.0,5.0685714285714285
Hyundai Grand,Hyundai,Gran,6.0,54000,Manual,18.9,1197.0,81.86,5,365000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,63.333333333333336,0.0683876357560568,9000.0,4.3312169312169315
Toyota Fortuner,Toyota,Fortuner,4.0,56000,Automatic,12.9,2159.5,174.5,7,2599000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,167.4031007751938,0.0808057420699236,14000.0,13.527131782945736
BMW 3,Bmw,3,11.0,95000,Automatic,13.2,1995.0,170.0,5,1040000,0,1,0,0,1,0,0,Diesel,Dealer,2015.0,151.13636363636365,0.08521303258145363,8636.363636363636,12.878787878787879
Maruti Baleno,Maruti,Baleno,4.0,26000,Manual,21.4,1197.0,83.1,5,770000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,55.93457943925234,0.06942355889724311,6500.0,3.883177570093458
Maruti Swift Dzire,Maruti,Swift Dzire,7.0,70000,Manual,19.1,1197.0,85.8,5,450000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,62.67015706806282,0.07167919799498747,10000.0,4.492146596858638
Maruti Swift Dzire,Maruti,Swift Dzire,7.0,55000,Manual,20.85,1197.0,83.14,5,511000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,57.41007194244604,0.06945697577276524,7857.142857142857,3.9875299760191845
Hyundai Creta,Hyundai,Creta,5.0,25286,Automatic,13.0,1591.0,121.3,5,1025000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,122.38461538461539,0.07624135763670647,5057.2,9.330769230769231
Honda CR-V,Honda,Cr-V,11.0,130000,Manual,10.8,2159.5,152.0,5,535000,1,1,0,0,0,0,1,Petrol,Dealer,2015.0,199.9537037037037,0.0703866635795323,11818.181818181818,14.074074074074073
Mahindra XUV500,Mahindra,Xuv500,6.0,130000,Manual,15.1,2159.5,140.0,7,1000000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,143.01324503311258,0.06482982171799027,21666.666666666668,9.271523178807946
Toyota Camry,Toyot,Camry,6.0,60000,Automatic,19.16,2159.5,157.7,5,2000000,0,0,1,0,0,1,0,Electric,Owner,2020.0,112.70876826722338,0.07302616346376475,10000.0,8.230688935281837
Hyundai Santro,Hyundai,Santro,3.0,2925,Manual,20.3,1086.0,68.07,5,525000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,53.497536945812804,0.06267955801104971,975.0,3.353201970443349
Tata Harrier,Tata,Harrier,2.0,13000,Manual,19.692493169398904,1956.0,138.1,5,1711000,1,1,0,0,1,0,0,Diesel,Dealer,2024.0,99.3271894611862,0.07060327198364008,6500.0,7.012824572898677
Toyota Innova,Toyota,Innova,10.0,130000,Manual,12.8,2159.5,102.0,7,775000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,168.7109375,0.0472331558231072,13000.0,7.96875
Ford Ecosport,Ford,Ecospor,3.0,16000,Manual,15.9,1496.0,120.69,5,875000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,94.0880503144654,0.08067513368983957,5333.333333333333,7.590566037735849
Hyundai i20,Hyundai,I20,5.0,8500,Manual,18.5,1197.0,80.0,5,540000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,64.70270270270271,0.06683375104427736,1700.0,4.324324324324325
Hyundai Creta,Hyundai,Cr3Ta,5.0,60000,Manual,19.67,1582.0,126.2,5,800000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,80.42704626334519,0.0797724399494311,12000.0,6.415861718352821
Honda City,Honda,City,4.0,35000,Manual,26.0,1498.0,98.6,5,850000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,57.61538461538461,0.06582109479305741,8750.0,3.792307692307692
Volkswagen Polo,Volkswagen,Polo,6.0,38000,Manual,16.47,1197.0,74.0,5,475000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,72.6775956284153,0.061821219715956555,6333.333333333333,4.493017607771707
Honda Amaze,Hond,Amaze,6.0,73000,Manual,18.0,1198.0,86.7,5,465000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,66.55555555555556,0.07237061769616027,12166.666666666666,4.816666666666666
Hyundai Grand,Hyunda,Grand,5.0,28500,Manual,18.9,1197.0,82.0,5,535000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,63.333333333333336,0.06850459482038429,5700.0,4.338624338624339
Hyundai i20,Hyundai,I20,3.0,114252,Manual,22.54,1396.0,88.73,5,750000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,61.934338952972496,0.06356017191977077,38084.0,3.9365572315882877
Renault KWID,Renault,Kwid,5.0,26844,Manual,25.17,799.0,53.3,5,295000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,31.744139849026617,0.06670838548185232,5368.8,2.1176003178386966
Skoda Rapid,Skoda,Rapid,3.0,60000,Automatic,21.72,1498.0,108.6,5,990000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,68.96869244935543,0.07249666221628838,20000.0,5.0
Hyundai i20,Hyunda,I20,3.0,29000,Automatic,17.4,1197.0,81.86,5,895000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,68.79310344827587,0.0683876357560568,9666.666666666666,4.704597701149425
BMW 5,Bmw,5,11.0,90000,Automatic,11.5,2159.5,174.52500000000003,5,1695000,0,1,0,0,1,0,0,Diesel,Dealer,2015.0,187.7826086956522,0.08081731882380182,8181.818181818182,15.176086956521742
Maruti Swift,Maruti,Swift,9.0,112755,Manual,22.9,1248.0,74.0,5,485000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,54.49781659388647,0.05929487179487179,12528.333333333334,3.2314410480349345
Maruti Wagon R,Maruti,Wagon R,7.0,43932,Manual,20.51,998.0,67.04,5,320000,1,1,0,1,0,0,0,Cng,Dealer,2019.0,48.65919063871282,0.06717434869739479,6276.0,3.2686494392979033
Toyota Innova,Toyota,Innova,5.0,56000,Manual,13.68,2159.5,147.8,7,1625000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,157.85818713450294,0.0684417689279926,11200.0,10.804093567251464
Honda City,Honda,City,3.0,29000,Manual,17.4,1497.0,117.6,5,850000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,86.0344827586207,0.0785571142284569,9666.666666666666,6.758620689655173
Hyundai Grand,Hyundai,Gran,4.0,38465,Manual,24.0,1197.0,73.97,5,500000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,49.875,0.06179615705931495,9616.25,3.0820833333333333
Toyota Yaris,Toyota,Yaris,4.0,25000,Automatic,17.8,1496.0,105.5,5,1050000,0,0,1,1,0,0,0,Cng,Owner,2022.0,84.04494382022472,0.07052139037433156,6250.0,5.926966292134831
Mahindra Bolero,Mahindra,Bol3Ro,6.0,90000,Manual,15.96,2159.5,62.1,7,550000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,135.30701754385964,0.028756656633479972,15000.0,3.8909774436090223
Hyundai Venue,Hyundai,Venue,2.0,14500,Manual,19.692493169398904,998.0,118.35,5,1025000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,50.679210164756554,0.1185871743486974,7250.0,6.009904331662263
Toyota Innova,Toyota,Innova,4.0,65000,Manual,13.68,2159.5,147.8,7,1375000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,157.85818713450294,0.0684417689279926,16250.0,10.804093567251464
Mahindra Scorpio,Mahindra,Scorpio,4.0,37000,Manual,15.4,1997.0,120.0,7,1090000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,129.67532467532467,0.06009013520280421,9250.0,7.792207792207792
Hyundai i10,Hyundai,I10,7.0,96000,Manual,20.36,1197.0,78.9,5,385000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,58.791748526522596,0.06591478696741855,13714.285714285714,3.8752455795677805
Maruti Wagon R,Marut,Wagon,5.0,36044,Manual,26.6,998.0,58.16,5,415000,1,1,0,1,0,0,0,Cng,Dealer,2021.0,37.5187969924812,0.05827655310621242,7208.8,2.186466165413534
Mahindra XUV500,Mahindra,Xuv500,2.0,10000,Manual,15.1,2159.5,152.87,7,1550000,1,0,1,0,1,0,0,Diesel,Owner,2024.0,143.01324503311258,0.0707895346144941,5000.0,10.123841059602649
Toyota Fortuner,Toyota,Fortuner,8.0,72000,Manual,13.0,2159.5,168.5,7,1250000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,166.1153846153846,0.07802732113915258,9000.0,12.961538461538462
Mahindra KUV100,Mahindra,Kuv100,2.0,5000,Manual,25.32,1198.0,77.0,6,700000,1,0,1,0,1,0,0,Diesel,Owner,2024.0,47.31437598736177,0.0642737896494157,2500.0,3.0410742496050553
Ford Ecosport,Ford,Ecosport,3.0,28000,Manual,23.0,1498.0,98.96,5,811000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,65.1304347826087,0.06606141522029373,9333.333333333334,4.302608695652173
Maruti Swift,Maruti,Swift,9.0,78000,Manual,22.9,1197.0,74.0,5,475000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,52.27074235807861,0.061821219715956555,8666.666666666666,3.2314410480349345
Hyundai Creta,Hyundai,Creta,4.0,79825,Manual,17.01,1582.0,126.2,5,1025000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,93.00411522633745,0.0797724399494311,19956.25,7.419165196942974
Ford Ecosport,Ford,Ecosport,6.0,70000,Manual,22.77,1498.0,98.59,5,650000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,65.788317962231,0.06581441922563418,11666.666666666666,4.329819938515591
Skoda Octavia,Skod,Octavia,7.0,35000,Automatic,19.3,1968.0,141.0,5,1075000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,101.96891191709844,0.07164634146341463,5000.0,7.305699481865284
Hyundai Verna,Hyunda,V3Rna,8.0,120000,Manual,17.43,1396.0,105.5,5,390000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,80.09179575444635,0.0755730659025788,15000.0,6.052782558806656
Maruti Ertiga,Maruti,Ertiga,6.0,81000,Manual,22.8,1373.0,80.9,7,640000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,60.219298245614034,0.058922068463219235,13500.0,3.5482456140350878
Hyundai i20,Hyunda,I20,4.0,60000,Manual,22.54,1396.0,88.73,5,625000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,61.934338952972496,0.06356017191977077,15000.0,3.9365572315882877
Maruti Alto,Maruti,Alto,4.0,23000,Manual,23.95,998.0,100.59431352459016,5,390000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,41.67014613778706,0.10079590533526069,5750.0,4.200180105410863
Toyota Innova,Toyota,Innova,6.0,51452,Manual,12.99,2159.5,100.6,8,1095000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,166.24326404926867,0.046584857605927295,8575.333333333334,7.744418783679753
Maruti Swift Dzire,Maruti,Swift Dzire,6.0,105240,Manual,23.4,1197.0,74.0,5,530000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,51.15384615384616,0.061821219715956555,17540.0,3.1623931623931627
Maruti Celerio,Maruti,Celerio,4.0,87187,Manual,27.62,793.0,100.59431352459016,5,399000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,28.711078928312816,0.1268528543815765,21796.75,3.642082314431215
Skoda Superb,Skod,Sup3Rb,12.0,68000,Automatic,12.0,2159.5,174.52500000000003,5,499000,0,1,0,0,0,0,1,Petrol,Dealer,2014.0,179.95833333333334,0.08081731882380182,5666.666666666667,14.543750000000003
Volkswagen Polo,Volkswagen,Polo,4.0,27000,Manual,16.2,1199.0,74.0,5,695000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,74.01234567901236,0.061718098415346125,6750.0,4.567901234567901
Maruti Ertiga,Maruti,Ertiga,4.0,50000,Manual,24.2,1498.0,93.87,7,740000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,61.900826446280995,0.06266355140186916,12500.0,3.878925619834711
Honda City,Honda,City,3.0,21000,Automatic,17.4,1497.0,117.6,5,1185000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,86.0344827586207,0.0785571142284569,7000.0,6.758620689655173
Datsun GO,Datsun,Go,3.0,35000,Manual,19.44,1198.0,67.0,7,410000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,61.62551440329218,0.055926544240400666,11666.666666666666,3.4465020576131686
Hyundai Grand,Hyundai,Grand,6.0,100000,Manual,19.692493169398904,1197.0,82.0,5,400000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,60.78458373468296,0.06850459482038429,16666.666666666668,4.164023280070178
Honda WR-V,Maruti,Wr-V,3.0,20000,Manual,25.5,1498.0,98.6,5,950000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,58.745098039215684,0.06582109479305741,6666.666666666667,3.8666666666666663
Audi A4,Audi,A4,9.0,40000,Automatic,16.55,1968.0,140.0,5,1650000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,118.91238670694864,0.07113821138211382,4444.444444444444,8.459214501510573
Honda City,Honda,City,12.0,65000,Manual,17.0,1497.0,118.0,5,272000,1,1,0,1,0,0,0,Cng,Dealer,2014.0,88.05882352941177,0.0788243152972612,5416.666666666667,6.9411764705882355
Maruti Vitara,Maruti,Vitara,4.0,35000,Manual,24.3,1248.0,88.5,5,950000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,51.358024691358025,0.07091346153846154,8750.0,3.641975308641975
Hyundai Elantra,Hyundai,Elantr,8.0,75000,Automatic,14.5,1797.0,147.5,5,630000,0,1,0,0,0,0,1,Petrol,Dealer,2018.0,123.93103448275862,0.08208124652198108,9375.0,10.172413793103448
Hyundai i20,Hyunda,I20,6.0,76430,Manual,22.54,1396.0,88.73,5,625000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,61.934338952972496,0.06356017191977077,12738.333333333334,3.9365572315882877
Maruti Wagon R,Maruti,Wagon R,4.0,28763,Manual,30.834999999999997,998.0,67.04,5,400000,1,0,0,1,0,0,0,Cng,Certified Dealer,2022.0,32.36581806388844,0.06717434869739479,7190.75,2.1741527485000813
Honda City,Honda,City,6.0,55000,Manual,16.8,1497.0,116.3,5,785000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,89.10714285714285,0.07768871075484302,9166.666666666666,6.9226190476190474
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,12.0,96000,Automatic,11.0,2159.5,174.52500000000003,5,1050000,0,1,0,0,1,0,0,Diesel,Dealer,2014.0,196.3181818181818,0.08081731882380182,8000.0,15.865909090909094
Ford Endeavour,Ford,Endeavour,5.0,70000,Manual,13.5,2159.5,157.7,7,2090000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,159.96296296296296,0.07302616346376475,14000.0,11.68148148148148
Mercedes-Benz C-Class,Maruti,C-Class,5.0,28594,Automatic,14.74,1197.0,174.52500000000003,5,2800000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,81.20759837177748,0.14580200501253135,5718.8,11.840230664857533
Mahindra Scorpio,Mahindra,Scorpio,9.0,115000,Manual,12.05,2159.5,120.0,8,615000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,179.2116182572614,0.05556841861542024,12777.777777777777,9.95850622406639
Renault Duster,Renault,Duster,7.0,63000,Manual,19.01,1197.0,108.45,5,591000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,62.96685954760652,0.0906015037593985,9000.0,5.7048921620199895
Hyundai Santro,Hyundai,Santro,4.0,15000,Automatic,20.3,1086.0,68.0,5,540000,0,0,1,1,0,0,0,Cng,Owner,2022.0,53.497536945812804,0.06261510128913444,3750.0,3.3497536945812807
Hyundai Creta,Hyundai,Cr3Ta,5.0,62000,Manual,19.67,1582.0,126.2,5,1150000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,80.42704626334519,0.0797724399494311,12400.0,6.415861718352821
Skoda Rapid,Skoda,Rapid,6.0,58900,Automatic,21.66,1498.0,103.52,5,715000,0,1,0,0,1,0,0,Diesel,Dealer,2020.0,69.15974145891043,0.06910547396528705,9816.666666666666,4.779316712834718
