max_power,power_mileage_ratio,engine,engine_mileage_ratio,power_engine_ratio,seats,km_per_year,km_driven,vehicle_age,mileage,selling_price
120.0,6.093692604980748,2159.5,109.66107650379938,0.0555684186154202,8,11875.0,95000,8.0,19.692493169398904,550000
99.0,3.832752613240418,1498.0,57.994579945799465,0.0660881174899866,5,9000.0,36000,4.0,25.83,585000
67.05,3.0770995869664985,998.0,45.800826067003214,0.0671843687374749,5,25000.0,50000,2.0,21.79,411000
83.14,3.987529976019185,1197.0,57.41007194244604,0.0694569757727652,5,4416.666666666667,26500,6.0,20.85,450000
153.86,11.230656934306571,1997.0,145.76642335766425,0.0770455683525288,5,13333.333333333334,80000,6.0,13.7,1290000
74.0,4.493017607771707,1198.0,72.73831208257438,0.0617696160267111,5,7666.666666666667,46000,6.0,16.47,455000
81.86,3.954589371980677,1197.0,57.82608695652174,0.0683876357560568,5,4500.0,9000,2.0,20.7,710000
116.3,5.9058037496605085,1497.0,76.01881524713484,0.077688710754843,5,10600.0,53000,5.0,19.692493169398904,770000
174.52500000000003,15.996791934005502,1197.0,109.71585701191567,0.1458020050125313,7,3795.6666666666665,11387,3.0,10.91,2900000
98.6,3.821705426356589,1498.0,58.06201550387597,0.0658210947930574,5,16666.666666666668,50000,3.0,25.8,720000
77.0,3.041074249605056,1198.0,47.31437598736177,0.0642737896494157,5,10400.0,52000,5.0,25.32,375000
67.0,3.4465020576131686,1198.0,61.62551440329218,0.0559265442404006,7,5833.333333333333,35000,6.0,19.44,400000
83.8,4.217413185707096,1461.0,73.5279315551082,0.0573579739904175,5,8000.0,48000,6.0,19.87,600000
88.7,4.743315508021391,1199.0,64.11764705882354,0.0739783152627189,5,6000.0,18000,3.0,18.7,600000
61.7,3.133173614394268,998.0,50.67921016475656,0.0618236472945891,5,6379.222222222223,57413,9.0,19.692493169398904,270000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,5000.0,30000,6.0,18.6,500000
126.2,5.280334728033473,1582.0,66.19246861924687,0.0797724399494311,5,9166.666666666666,55000,6.0,23.9,650000
81.8,3.856671381423857,1197.0,56.43564356435643,0.0683375104427736,5,3333.333333333333,10000,3.0,21.21,660000
